"","Genome_ID","Count","Integron_type","Genus_rev"
"9704","G_310234",0,"In0","Escherichia"
"9705","G_310234",1,"CALIN","Escherichia"
"9706","G_310257",1,"complete","Escherichia"
"9707","G_310257",1,"CALIN","Escherichia"
"9708","G_310257",0,"In0","Escherichia"
"9709","G_310260",1,"CALIN","Escherichia"
"9710","G_310260",0,"complete","Escherichia"
"9711","G_310260",0,"In0","Escherichia"
"9712","G_310360",0,"In0","Escherichia"
"9713","G_310360",1,"CALIN","Escherichia"
"9714","G_310360",0,"complete","Escherichia"
"9715","G_310408",0,"complete","Escherichia"
"9716","G_310408",0,"In0","Escherichia"
"9717","G_310408",1,"CALIN","Escherichia"
"9718","G_310437",0,"complete","Escherichia"
"9719","G_310437",0,"In0","Escherichia"
"9720","G_310437",1,"CALIN","Escherichia"
"9721","G_310460",0,"complete","Escherichia"
"9722","G_310460",0,"In0","Escherichia"
"9723","G_310460",1,"CALIN","Escherichia"
"9724","G_310577",1,"complete","Escherichia"
"9725","G_310577",0,"CALIN","Escherichia"
"9726","G_310577",0,"In0","Escherichia"
"9727","G_310735",1,"complete","Escherichia"
"9728","G_310735",0,"CALIN","Escherichia"
"9729","G_310735",0,"In0","Escherichia"
"9730","G_310841",0,"complete","Escherichia"
"9731","G_310841",0,"In0","Escherichia"
"9732","G_310841",3,"CALIN","Escherichia"
"9733","G_311189",1,"CALIN","Escherichia"
"9734","G_311189",0,"complete","Escherichia"
"9735","G_311189",0,"In0","Escherichia"
"9736","G_311191",0,"complete","Escherichia"
"9737","G_311191",0,"In0","Escherichia"
"9738","G_311191",0,"CALIN","Escherichia"
"9739","G_311245",0,"CALIN","Escherichia"
"9740","G_311245",0,"complete","Escherichia"
"9741","G_311245",0,"In0","Escherichia"
"9742","G_311250",0,"CALIN","Escherichia"
"9743","G_311250",0,"In0","Escherichia"
"9744","G_311250",0,"complete","Escherichia"
"9745","G_311266",0,"In0","Escherichia"
"9746","G_311266",1,"CALIN","Escherichia"
"9747","G_311266",0,"complete","Escherichia"
"9748","G_311341",0,"complete","Escherichia"
"9749","G_311341",0,"In0","Escherichia"
"9750","G_311341",1,"CALIN","Escherichia"
"9751","G_311366",0,"In0","Escherichia"
"9752","G_311366",1,"CALIN","Escherichia"
"9753","G_311366",0,"complete","Escherichia"
"9754","G_311484",0,"complete","Escherichia"
"9755","G_311484",1,"CALIN","Escherichia"
"9756","G_311484",0,"In0","Escherichia"
"9757","G_311623",0,"In0","Escherichia"
"9758","G_311623",0,"complete","Escherichia"
"9759","G_311623",1,"CALIN","Escherichia"
"9760","G_311639",0,"In0","Escherichia"
"9761","G_311639",1,"CALIN","Escherichia"
"9762","G_311639",0,"complete","Escherichia"
"9763","G_311754",2,"CALIN","Escherichia"
"9764","G_311754",2,"complete","Escherichia"
"9765","G_311754",0,"In0","Escherichia"
"9766","G_311797",2,"CALIN","Escherichia"
"9767","G_311797",0,"complete","Escherichia"
"9768","G_311797",0,"In0","Escherichia"
"9769","G_311931",2,"complete","Escherichia"
"9770","G_311931",0,"In0","Escherichia"
"9771","G_311931",1,"CALIN","Escherichia"
"9772","G_312009",0,"In0","Escherichia"
"9773","G_312009",0,"CALIN","Escherichia"
"9774","G_312009",0,"complete","Escherichia"
"9775","G_312039",1,"CALIN","Escherichia"
"9776","G_312039",0,"In0","Escherichia"
"9777","G_312039",1,"complete","Escherichia"
"9778","G_312120",1,"CALIN","Escherichia"
"9779","G_312120",1,"complete","Escherichia"
"9780","G_312120",0,"In0","Escherichia"
"9781","G_312428",1,"CALIN","Escherichia"
"9782","G_312428",0,"In0","Escherichia"
"9783","G_312428",2,"complete","Escherichia"
"9784","G_312565",0,"In0","Escherichia"
"9785","G_312565",1,"CALIN","Escherichia"
"9786","G_312565",0,"complete","Escherichia"
"9787","G_312594",1,"In0","Escherichia"
"9788","G_312594",4,"CALIN","Escherichia"
"9789","G_312594",0,"complete","Escherichia"
"9790","G_312622",0,"In0","Escherichia"
"9791","G_312622",3,"CALIN","Escherichia"
"9792","G_312622",1,"complete","Escherichia"
"9793","G_312707",0,"In0","Escherichia"
"9794","G_312707",2,"complete","Escherichia"
"9795","G_312707",0,"CALIN","Escherichia"
"9796","G_312782",0,"In0","Escherichia"
"9797","G_312782",1,"complete","Escherichia"
"9798","G_312782",0,"CALIN","Escherichia"
"9799","G_312797",1,"In0","Escherichia"
"9800","G_312797",0,"CALIN","Escherichia"
"9801","G_312797",0,"complete","Escherichia"
"9802","G_312798",1,"In0","Escherichia"
"9803","G_312798",0,"CALIN","Escherichia"
"9804","G_312798",0,"complete","Escherichia"
"9805","G_312846",2,"CALIN","Escherichia"
"9806","G_312846",0,"complete","Escherichia"
"9807","G_312846",1,"In0","Escherichia"
"9808","G_312942",2,"complete","Escherichia"
"9809","G_312942",1,"CALIN","Escherichia"
"9810","G_312942",0,"In0","Escherichia"
"9811","G_313000",2,"CALIN","Escherichia"
"9812","G_313000",0,"In0","Escherichia"
"9813","G_313000",1,"complete","Escherichia"
"9814","G_313016",0,"In0","Escherichia"
"9815","G_313016",1,"CALIN","Escherichia"
"9816","G_313016",2,"complete","Escherichia"
"9817","G_313084",2,"complete","Escherichia"
"9818","G_313084",0,"In0","Escherichia"
"9819","G_313084",2,"CALIN","Escherichia"
"9820","G_313086",2,"CALIN","Escherichia"
"9821","G_313086",0,"In0","Escherichia"
"9822","G_313086",2,"complete","Escherichia"
"9823","G_313090",2,"CALIN","Escherichia"
"9824","G_313090",0,"In0","Escherichia"
"9825","G_313090",2,"complete","Escherichia"
"9826","G_313106",2,"CALIN","Escherichia"
"9827","G_313106",0,"In0","Escherichia"
"9828","G_313106",2,"complete","Escherichia"
"9829","G_313123",0,"In0","Other"
"9830","G_313123",3,"complete","Other"
"9831","G_313123",2,"CALIN","Other"
"9832","G_313126",0,"In0","Escherichia"
"9833","G_313126",2,"CALIN","Escherichia"
"9834","G_313126",2,"complete","Escherichia"
"9835","G_313130",2,"CALIN","Escherichia"
"9836","G_313130",2,"complete","Escherichia"
"9837","G_313130",0,"In0","Escherichia"
"9838","G_313135",2,"complete","Escherichia"
"9839","G_313135",0,"In0","Escherichia"
"9840","G_313135",0,"CALIN","Escherichia"
"9841","G_313146",2,"CALIN","Escherichia"
"9842","G_313146",2,"complete","Escherichia"
"9843","G_313146",0,"In0","Escherichia"
"9844","G_313179",2,"complete","Escherichia"
"9845","G_313179",2,"CALIN","Escherichia"
"9846","G_313179",0,"In0","Escherichia"
"9847","G_313182",3,"complete","Escherichia"
"9848","G_313182",1,"CALIN","Escherichia"
"9849","G_313182",0,"In0","Escherichia"
"9850","G_313183",2,"CALIN","Escherichia"
"9851","G_313183",2,"complete","Escherichia"
"9852","G_313183",0,"In0","Escherichia"
"9853","G_313189",2,"CALIN","Escherichia"
"9854","G_313189",2,"complete","Escherichia"
"9855","G_313189",0,"In0","Escherichia"
"9856","G_313196",0,"CALIN","Escherichia"
"9857","G_313196",2,"complete","Escherichia"
"9858","G_313196",0,"In0","Escherichia"
"9859","G_313197",3,"CALIN","Escherichia"
"9860","G_313197",1,"complete","Escherichia"
"9861","G_313197",0,"In0","Escherichia"
"9862","G_313200",1,"CALIN","Escherichia"
"9863","G_313200",0,"In0","Escherichia"
"9864","G_313200",3,"complete","Escherichia"
"9865","G_313222",2,"CALIN","Escherichia"
"9866","G_313222",0,"In0","Escherichia"
"9867","G_313222",2,"complete","Escherichia"
"9868","G_313229",2,"CALIN","Escherichia"
"9869","G_313229",2,"complete","Escherichia"
"9870","G_313229",0,"In0","Escherichia"
"9871","G_313242",0,"In0","Escherichia"
"9872","G_313242",1,"CALIN","Escherichia"
"9873","G_313242",3,"complete","Escherichia"
"9874","G_313269",0,"CALIN","Escherichia"
"9875","G_313269",2,"complete","Escherichia"
"9876","G_313269",0,"In0","Escherichia"
"9877","G_313349",2,"complete","Escherichia"
"9878","G_313349",0,"In0","Escherichia"
"9879","G_313349",0,"CALIN","Escherichia"
"9880","G_313370",1,"In0","Escherichia"
"9881","G_313370",0,"complete","Escherichia"
"9882","G_313370",5,"CALIN","Escherichia"
"9883","G_313688",0,"complete","Escherichia"
"9884","G_313688",3,"CALIN","Escherichia"
"9885","G_313688",1,"In0","Escherichia"
"9886","G_313691",0,"complete","Escherichia"
"9887","G_313691",3,"CALIN","Escherichia"
"9888","G_313691",1,"In0","Escherichia"
"9889","G_313704",0,"complete","Escherichia"
"9890","G_313704",7,"CALIN","Escherichia"
"9891","G_313704",1,"In0","Escherichia"
"9892","G_313718",1,"In0","Escherichia"
"9893","G_313718",4,"CALIN","Escherichia"
"9894","G_313718",0,"complete","Escherichia"
"9895","G_313724",1,"complete","Escherichia"
"9896","G_313724",0,"In0","Escherichia"
"9897","G_313724",3,"CALIN","Escherichia"
"9898","G_313726",0,"complete","Escherichia"
"9899","G_313726",7,"CALIN","Escherichia"
"9900","G_313726",1,"In0","Escherichia"
"9901","G_313728",5,"CALIN","Escherichia"
"9902","G_313728",0,"In0","Escherichia"
"9903","G_313728",1,"complete","Escherichia"
"9904","G_313734",4,"CALIN","Escherichia"
"9905","G_313734",0,"complete","Escherichia"
"9906","G_313734",1,"In0","Escherichia"
"9907","G_313977",2,"complete","Escherichia"
"9908","G_313977",0,"In0","Escherichia"
"9909","G_313977",1,"CALIN","Escherichia"
"9910","G_313987",2,"complete","Escherichia"
"9911","G_313987",0,"In0","Escherichia"
"9912","G_313987",0,"CALIN","Escherichia"
"9913","G_314028",0,"In0","Escherichia"
"9914","G_314028",0,"complete","Escherichia"
"9915","G_314028",2,"CALIN","Escherichia"
"9916","G_314152",0,"In0","Escherichia"
"9917","G_314152",2,"complete","Escherichia"
"9918","G_314152",0,"CALIN","Escherichia"
"9919","G_314290",0,"complete","Escherichia"
"9920","G_314290",1,"In0","Escherichia"
"9921","G_314290",7,"CALIN","Escherichia"
"9922","G_314320",0,"complete","Escherichia"
"9923","G_314320",0,"In0","Escherichia"
"9924","G_314320",2,"CALIN","Escherichia"
"9925","G_314352",0,"complete","Escherichia"
"9926","G_314352",0,"In0","Escherichia"
"9927","G_314352",1,"CALIN","Escherichia"
"9928","G_314563",1,"complete","Escherichia"
"9929","G_314563",4,"CALIN","Escherichia"
"9930","G_314563",0,"In0","Escherichia"
"9931","G_314720",1,"CALIN","Escherichia"
"9932","G_314720",0,"complete","Escherichia"
"9933","G_314720",0,"In0","Escherichia"
"9934","G_314830",2,"complete","Escherichia"
"9935","G_314830",0,"CALIN","Escherichia"
"9936","G_314830",0,"In0","Escherichia"
"9937","G_314886",2,"complete","Escherichia"
"9938","G_314886",0,"In0","Escherichia"
"9939","G_314886",1,"CALIN","Escherichia"
"9940","G_314974",0,"In0","Escherichia"
"9941","G_314974",1,"CALIN","Escherichia"
"9942","G_314974",0,"complete","Escherichia"
"9943","G_314982",2,"CALIN","Escherichia"
"9944","G_314982",0,"complete","Escherichia"
"9945","G_314982",1,"In0","Escherichia"
"9946","G_315019",4,"CALIN","Escherichia"
"9947","G_315019",0,"complete","Escherichia"
"9948","G_315019",1,"In0","Escherichia"
"9949","G_315020",1,"complete","Escherichia"
"9950","G_315020",0,"In0","Escherichia"
"9951","G_315020",0,"CALIN","Escherichia"
"9952","G_315021",0,"In0","Escherichia"
"9953","G_315021",1,"complete","Escherichia"
"9954","G_315021",0,"CALIN","Escherichia"
"9955","G_315023",4,"CALIN","Other"
"9956","G_315023",1,"In0","Other"
"9957","G_315023",0,"complete","Other"
"9958","G_315028",1,"complete","Escherichia"
"9959","G_315028",0,"In0","Escherichia"
"9960","G_315028",0,"CALIN","Escherichia"
"9961","G_315030",0,"In0","Escherichia"
"9962","G_315030",0,"CALIN","Escherichia"
"9963","G_315030",1,"complete","Escherichia"
"9964","G_315040",0,"complete","Escherichia"
"9965","G_315040",1,"In0","Escherichia"
"9966","G_315040",4,"CALIN","Escherichia"
"9967","G_315052",0,"complete","Escherichia"
"9968","G_315052",3,"CALIN","Escherichia"
"9969","G_315052",1,"In0","Escherichia"
"9970","G_315076",2,"CALIN","Escherichia"
"9971","G_315076",0,"complete","Escherichia"
"9972","G_315076",1,"In0","Escherichia"
"9973","G_315092",0,"In0","Escherichia"
"9974","G_315092",0,"CALIN","Escherichia"
"9975","G_315092",1,"complete","Escherichia"
"9976","G_315109",0,"CALIN","Escherichia"
"9977","G_315109",1,"complete","Escherichia"
"9978","G_315109",0,"In0","Escherichia"
"9979","G_315165",0,"In0","Other"
"9980","G_315165",0,"CALIN","Other"
"9981","G_315165",1,"complete","Other"
"9982","G_315182",1,"CALIN","Escherichia"
"9983","G_315182",0,"In0","Escherichia"
"9984","G_315182",0,"complete","Escherichia"
"9985","G_315190",1,"CALIN","Escherichia"
"9986","G_315190",0,"In0","Escherichia"
"9987","G_315190",0,"complete","Escherichia"
"9988","G_315195",0,"In0","Escherichia"
"9989","G_315195",1,"CALIN","Escherichia"
"9990","G_315195",3,"complete","Escherichia"
"9991","G_315209",0,"In0","Escherichia"
"9992","G_315209",1,"CALIN","Escherichia"
"9993","G_315209",0,"complete","Escherichia"
"9994","G_315226",0,"In0","Escherichia"
"9995","G_315226",0,"CALIN","Escherichia"
"9996","G_315226",2,"complete","Escherichia"
"9997","G_315232",0,"complete","Escherichia"
"9998","G_315232",0,"In0","Escherichia"
"9999","G_315232",1,"CALIN","Escherichia"
"10000","G_315247",0,"In0","Escherichia"
"10001","G_315247",1,"CALIN","Escherichia"
"10002","G_315247",0,"complete","Escherichia"
"10003","G_315249",0,"complete","Escherichia"
"10004","G_315249",0,"In0","Escherichia"
"10005","G_315249",1,"CALIN","Escherichia"
"10006","G_315258",1,"In0","Escherichia"
"10007","G_315258",2,"CALIN","Escherichia"
"10008","G_315258",0,"complete","Escherichia"
"10009","G_315274",1,"complete","Escherichia"
"10010","G_315274",0,"In0","Escherichia"
"10011","G_315274",1,"CALIN","Escherichia"
"10012","G_315281",0,"In0","Escherichia"
"10013","G_315281",1,"CALIN","Escherichia"
"10014","G_315281",0,"complete","Escherichia"
"10015","G_315304",3,"CALIN","Escherichia"
"10016","G_315304",2,"complete","Escherichia"
"10017","G_315304",0,"In0","Escherichia"
"10018","G_315370",0,"In0","Escherichia"
"10019","G_315370",2,"complete","Escherichia"
"10020","G_315370",1,"CALIN","Escherichia"
"10021","G_315482",1,"In0","Escherichia"
"10022","G_315482",0,"complete","Escherichia"
"10023","G_315482",1,"CALIN","Escherichia"
"10024","G_315629",0,"In0","Escherichia"
"10025","G_315629",2,"complete","Escherichia"
"10026","G_315629",1,"CALIN","Escherichia"
"10027","G_315662",0,"complete","Escherichia"
"10028","G_315662",1,"CALIN","Escherichia"
"10029","G_315662",0,"In0","Escherichia"
"10030","G_315665",1,"In0","Escherichia"
"10031","G_315665",0,"complete","Escherichia"
"10032","G_315665",2,"CALIN","Escherichia"
"10033","G_315679",2,"complete","Escherichia"
"10034","G_315679",0,"CALIN","Escherichia"
"10035","G_315679",0,"In0","Escherichia"
"10036","G_315743",0,"In0","Escherichia"
"10037","G_315743",2,"complete","Escherichia"
"10038","G_315743",0,"CALIN","Escherichia"
"10039","G_315908",0,"complete","Escherichia"
"10040","G_315908",0,"CALIN","Escherichia"
"10041","G_315908",2,"In0","Escherichia"
"10042","G_316032",0,"complete","Escherichia"
"10043","G_316032",0,"In0","Escherichia"
"10044","G_316032",0,"CALIN","Escherichia"
"10045","G_316414",0,"complete","Escherichia"
"10046","G_316414",1,"CALIN","Escherichia"
"10047","G_316414",1,"In0","Escherichia"
"10048","G_316470",0,"complete","Escherichia"
"10049","G_316470",1,"In0","Escherichia"
"10050","G_316470",1,"CALIN","Escherichia"
"10051","G_316485",0,"In0","Escherichia"
"10052","G_316485",0,"CALIN","Escherichia"
"10053","G_316485",1,"complete","Escherichia"
"10054","G_316504",0,"In0","Escherichia"
"10055","G_316504",1,"CALIN","Escherichia"
"10056","G_316504",1,"complete","Escherichia"
"10057","G_316510",0,"CALIN","Escherichia"
"10058","G_316510",1,"complete","Escherichia"
"10059","G_316510",0,"In0","Escherichia"
"10060","G_316528",1,"complete","Escherichia"
"10061","G_316528",0,"CALIN","Escherichia"
"10062","G_316528",0,"In0","Escherichia"
"10063","G_316531",0,"complete","Escherichia"
"10064","G_316531",0,"In0","Escherichia"
"10065","G_316531",1,"CALIN","Escherichia"
"10066","G_316539",1,"complete","Escherichia"
"10067","G_316539",0,"CALIN","Escherichia"
"10068","G_316539",0,"In0","Escherichia"
"10069","G_316549",0,"CALIN","Escherichia"
"10070","G_316549",1,"In0","Escherichia"
"10071","G_316549",2,"complete","Escherichia"
"10072","G_316553",1,"complete","Escherichia"
"10073","G_316553",0,"CALIN","Escherichia"
"10074","G_316553",0,"In0","Escherichia"
"10075","G_316555",0,"CALIN","Escherichia"
"10076","G_316555",0,"In0","Escherichia"
"10077","G_316555",1,"complete","Escherichia"
"10078","G_316559",0,"complete","Escherichia"
"10079","G_316559",1,"In0","Escherichia"
"10080","G_316559",0,"CALIN","Escherichia"
"10081","G_316564",1,"complete","Escherichia"
"10082","G_316564",0,"In0","Escherichia"
"10083","G_316564",0,"CALIN","Escherichia"
"10084","G_316572",0,"In0","Escherichia"
"10085","G_316572",0,"CALIN","Escherichia"
"10086","G_316572",1,"complete","Escherichia"
"10087","G_316573",0,"In0","Escherichia"
"10088","G_316573",1,"CALIN","Escherichia"
"10089","G_316573",0,"complete","Escherichia"
"10090","G_316575",0,"complete","Escherichia"
"10091","G_316575",1,"CALIN","Escherichia"
"10092","G_316575",0,"In0","Escherichia"
"10093","G_316577",0,"complete","Escherichia"
"10094","G_316577",1,"In0","Escherichia"
"10095","G_316577",0,"CALIN","Escherichia"
"10096","G_316592",0,"In0","Escherichia"
"10097","G_316592",0,"CALIN","Escherichia"
"10098","G_316592",1,"complete","Escherichia"
"10099","G_316595",0,"In0","Escherichia"
"10100","G_316595",0,"CALIN","Escherichia"
"10101","G_316595",1,"complete","Escherichia"
"10102","G_316596",1,"CALIN","Escherichia"
"10103","G_316596",1,"complete","Escherichia"
"10104","G_316596",0,"In0","Escherichia"
"10105","G_316601",0,"complete","Escherichia"
"10106","G_316601",1,"In0","Escherichia"
"10107","G_316601",2,"CALIN","Escherichia"
"10108","G_316606",0,"In0","Escherichia"
"10109","G_316606",0,"CALIN","Escherichia"
"10110","G_316606",1,"complete","Escherichia"
"10111","G_316615",0,"In0","Escherichia"
"10112","G_316615",0,"CALIN","Escherichia"
"10113","G_316615",1,"complete","Escherichia"
"10114","G_316620",0,"In0","Escherichia"
"10115","G_316620",0,"CALIN","Escherichia"
"10116","G_316620",1,"complete","Escherichia"
"10117","G_316622",1,"complete","Escherichia"
"10118","G_316622",0,"In0","Escherichia"
"10119","G_316622",0,"CALIN","Escherichia"
"10120","G_316623",1,"complete","Escherichia"
"10121","G_316623",1,"CALIN","Escherichia"
"10122","G_316623",0,"In0","Escherichia"
"10123","G_316628",1,"CALIN","Escherichia"
"10124","G_316628",0,"complete","Escherichia"
"10125","G_316628",0,"In0","Escherichia"
"10126","G_316630",0,"In0","Escherichia"
"10127","G_316630",0,"CALIN","Escherichia"
"10128","G_316630",1,"complete","Escherichia"
"10129","G_316640",1,"complete","Escherichia"
"10130","G_316640",1,"complete","Escherichia"
"10131","G_316640",0,"In0","Escherichia"
"10132","G_316640",0,"In0","Escherichia"
"10133","G_316640",0,"CALIN","Escherichia"
"10134","G_316640",0,"CALIN","Escherichia"
"10135","G_316641",1,"complete","Escherichia"
"10136","G_316641",1,"CALIN","Escherichia"
"10137","G_316641",0,"In0","Escherichia"
"10138","G_316652",0,"CALIN","Escherichia"
"10139","G_316652",1,"complete","Escherichia"
"10140","G_316652",0,"In0","Escherichia"
"10141","G_316681",2,"CALIN","Escherichia"
"10142","G_316681",0,"In0","Escherichia"
"10143","G_316681",1,"complete","Escherichia"
"10144","G_316749",1,"In0","Escherichia"
"10145","G_316749",0,"complete","Escherichia"
"10146","G_316749",2,"CALIN","Escherichia"
"10147","G_316756",1,"complete","Escherichia"
"10148","G_316756",0,"In0","Escherichia"
"10149","G_316756",1,"CALIN","Escherichia"
